Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
GRX^B,The Gabelli Healthcare & Wellness Trust,26.0001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b,
GDL,The GDL Fund,10.03,$205.51M,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl,
GDL^B,The GDL Fund,50.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b,
THG,The Hanover Insurance Group Inc.,80.61,$3.56B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg,
THGA,The Hanover Insurance Group Inc.,25.46,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga,
RUBI,The Rubicon Project Inc.,15.57,$682.52M,2014,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/rubi,
TRV,The Travelers Companies Inc.,105.9,$32.96B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,
TMO,Thermo Fisher Scientific Inc,126.4,$50.37B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo,
THR,Thermon Group Holdings Inc.,22.12,$710.58M,2011,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr,
TPRE,Third Point Reinsurance Ltd.,13.58,$1.43B,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre,
TSLF,THL Credit Senior Loan Fund,15.44,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/tslf,
TCRX,THL Credit Inc.,25.43,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tcrx,
TC,Thompson Creek Metals Company Inc.,0.5052,$111.77M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tc,
TRI,Thomson Reuters Corp,41.57,$32.29B,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri,
THO,Thor Industries Inc.,54.38,$2.85B,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho,
TDW,Tidewater Inc.,15.59,$732.22M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw,
TIER,TIER REIT Inc.,14.58,$729.92M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier,
TIF,Tiffany & Co.,79.03,$10.19B,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,
TLYS,Tilly&#39;s Inc.,7.81,$222.32M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys,
TSU,TIM Participacoes S.A.,10.02,$4.85B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu,
TIME,Time Inc.,18.87,$2.07B,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time,
TWC,Time Warner Cable Inc,188.71,$53.4B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twc,
TWX,Time Warner Inc.,72.02,$58.74B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx,
TKR,Timken Company (The),28.59,$2.42B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr,
TMST,Timken Steel Corporation,14.06,$625.94M,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst,
TWI,Titan International Inc.,7.32,$393.87M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi,
TJX,TJX Companies Inc. (The),72.43,$48.84B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx,
TMUS,T-Mobile US Inc.,40.54,$33.04B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus,
TMUS^A,T-Mobile US Inc.,70.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmus^a,
TOL,Toll Brothers Inc.,36.3,$6.4B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol,
TR,Tootsie Roll Industries Inc.,31.43,$1.94B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr,
BLD,TopBuild Corp.,29.27,$1.12B,2015,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld,
TMK,Torchmark Corporation,58.08,$7.27B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,
TMK^B,Torchmark Corporation,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b,
TTC,Toro Company (The),72.96,$4B,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc,
TD,Toronto Dominion Bank (The),40.59,$75.25B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td,
NDP,Tortoise Energy Independence Fund Inc.,15.4,$223.55M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp,
TYG,Tortoise Energy Infrastructure Corporation,32.02,$906.05M,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg,
TYG^B,Tortoise Energy Infrastructure Corporation,10.1799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^b,
TYG^C,Tortoise Energy Infrastructure Corporation,10.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^c,
NTG,Tortoise MLP Fund Inc.,19.1,$897.7M,2010,n/a,n/a,http://www.nasdaq.com/symbol/ntg,
TTP,Tortoise Pipeline & Energy Fund Inc.,22.31,$223.47M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp,
TPZ,Tortoise Power and Energy Infrastructure Fund Inc,21.36,$148.48M,2009,n/a,n/a,http://www.nasdaq.com/symbol/tpz,
TSS,Total System Services Inc.,49,$9.01B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,
TOT,TotalFinaElf S.A.,51.97,$118.86B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot,
TOWR,Tower International Inc.,26.66,$562.71M,2010,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr,
TSQ,Townsquare Media Inc.,10.75,$186.78M,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq,
TM,Toyota Motor Corp Ltd Ord,123.96,$195.06B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm,
TSLX,TPG Specialty Lending Inc.,17.59,$950.34M,2014,n/a,n/a,http://www.nasdaq.com/symbol/tslx,
TAC,TransAlta Corporation,5.16,$1.45B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tac,
TAI,Transamerica Income Shares Inc.,22.06,$139.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tai,
TRP,TransCanada Corporation,34.91,$24.75B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp,
TCI,Transcontinental Realty Investors Inc.,12.9,$112.46M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci,
TDG,Transdigm Group Incorporated,216.25,$11.58B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg,
TLP,Transmontaigne Partners L.P.,31.9,$514.37M,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp,
RIG,Transocean Ltd.,15.91,$5.78B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig,
RIGP,Transocean Partners LLC,11.75,$810.34M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rigp,
TGS,Transportadora De Gas Sa Ord B,4.5,$715.05M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tgs,
TRU,TransUnion,24.4,$4.45B,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru,
TA,TravelCenters of America LLC,10.38,$398.58M,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ta,
TANN,TravelCenters of America LLC,25.29,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tann,
TANO,TravelCenters of America LLC,25.32,n/a,2014,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tano,
TANP,TravelCenters of America LLC,25.02,n/a,2015,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tanp,
TVPT,Travelport Worldwide Limited,14.39,$1.76B,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tvpt,
TRR,TRC Companies Inc.,11.11,$339.14M,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/trr,
TREC,Trecora Resources,14.72,$358.71M,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/trec,
TG,Tredegar Corporation,14.77,$482.61M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tg,
THS,Treehouse Foods Inc.,83.25,$3.59B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ths,
TRMR,Tremor Video Inc.,1.95,$100.54M,2013,Technology,Advertising,http://www.nasdaq.com/symbol/trmr,
TREX,Trex Company Inc.,41.15,$1.32B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/trex,
TY,Tri Continental Corporation,20.38,$1.28B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ty,
TY^,Tri Continental Corporation,49.5297,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/ty^,
TPH,TRI Pointe Group Inc.,13.61,$2.2B,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tph,
TCAP,Triangle Capital Corporation,17.63,$586.59M,2007,n/a,n/a,http://www.nasdaq.com/symbol/tcap,
TCCA,Triangle Capital Corporation,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcca,
TCCB,Triangle Capital Corporation,25.281,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tccb,
TRCO,Tribune Media Company,38.68,$3.64B,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/trco,
TPUB,Tribune Publishing Company,9.49,$250.02M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tpub,
TSL,Trina Solar Limited,10.84,$998.62M,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsl,
TNET,TriNet Group Inc.,19.3,$1.36B,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tnet,
TRN,Trinity Industries Inc.,26.58,$4.11B,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/trn,
TSE,Trinseo S.A.,30.17,$1.47B,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tse,
TPVG,TriplePoint Venture Growth BDC Corp.,10.65,$177.24M,2014,n/a,n/a,http://www.nasdaq.com/symbol/tpvg,
TPVZ,TriplePoint Venture Growth BDC Corp.,25.0199,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/tpvz,
GTS,Triple-S Management Corporation,19.93,$518.74M,2007,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/gts,
TGI,Triumph Group Inc.,41.5,$2.05B,1996,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tgi,
TROX,Tronox Limited,7.11,$829.58M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox,
TBI,TrueBlue Inc.,22.44,$941.55M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi,
TRUP,Trupanion Inc.,7.28,$205.8M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup,
TNP,Tsakos Energy Navigation Ltd,9.25,$783.59M,2002,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tnp,
TNP^B,Tsakos Energy Navigation Ltd,24.642,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^b,
TNP^C,Tsakos Energy Navigation Ltd,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^c,
TNP^D,Tsakos Energy Navigation Ltd,22.3801,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnp^d,
TUMI,Tumi Holdings Inc.,16.88,$1.15B,2012,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tumi,
TUP,Tupperware Brands Corporation,55.62,$2.77B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup,
TKC,Turkcell Iletisim Hizmetleri AS,9.59,$8.44B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tkc,
TKF,Turkish Investment Fund Inc. (The),8.69,$45M,1989,n/a,n/a,http://www.nasdaq.com/symbol/tkf,
TRQ,Turquoise Hill Resources Ltd.,2.92,$5.88B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trq,
TPC,Tutor Perini Corporation,15.91,$780.7M,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc,
TWTR,Twitter Inc.,31.15,$21.07B,2013,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/twtr,
TWO,Two Harbors Investments Corp,8.93,$3.28B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two,
TYC,Tyco International plc,36.47,$15.37B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tyc,
TYL,Tyler Technologies Inc.,171.16,$5.8B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl,
TSN,Tyson Foods Inc.,45.3,$18.4B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn,
TSNU,Tyson Foods Inc.,53.49,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu,
USB,U.S. Bancorp,40.77,$71.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb,
USB^A,U.S. Bancorp,782,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb^a,
USB^H,U.S. Bancorp,21.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^h,
USB^M,U.S. Bancorp,29.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^m,
USB^N,U.S. Bancorp,26.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^n,
USB^O,U.S. Bancorp,25.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usb^o,
USPH,U.S. Physical Therapy Inc.,46.22,$574.1M,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/usph,
SLCA,U.S. Silica Holdings Inc.,17.14,$915.07M,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca,
UBS,UBS AG,20.51,$77.11B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/ubs,
UBS^D,UBS AG,18.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubs^d,
UCP,UCP Inc.,7.22,$57.86M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/ucp,
UGI,UGI Corporation,35.84,$6.19B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ugi,
UIL,UIL Holdings Corporation,50.27,$2.85B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/uil,
UPL,Ultra Petroleum Corp.,6.99,$1.07B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl,
UGP,Ultrapar Participacoes S.A.,17.64,$9.64B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ugp,
UMH,UMH Properties Inc.,9.97,$261.72M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/umh,
UMH^A,UMH Properties Inc.,25.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umh^a,
UA,Under Armour Inc.,100.08,$18.01B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ua,
UFI,Unifi Inc.,28.46,$507.55M,n/a,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/ufi,
UNF,Unifirst Corporation,110.37,$2.22B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf,
UN,Unilever NV,45.32,$137.09B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/un,
UL,Unilever PLC,45.21,$128.45B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ul,
UNP,Union Pacific Corporation,92.94,$80.64B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/unp,
UIS,Unisys Corporation,13.25,$661.62M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/uis,
UNT,Unit Corporation,15.13,$762.78M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/unt,
UAL,United Continental Holdings Inc.,55.97,$21.14B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ual,
UDR,United Dominion Realty Trust Inc.,35.78,$9.27B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr,
UMC,United Microelectronics Corporation,1.92,$4.84B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/umc,
UPS,United Parcel Service Inc.,103.95,$93.16B,1999,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ups,
URI,United Rentals Inc.,66.89,$6.38B,1997,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri,
USM,United States Cellular Corporation,37.17,$3.14B,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/usm,
UZA,United States Cellular Corporation,25.49,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uza,
UZB,United States Cellular Corporation,25.46,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzb,
X,United States Steel Corporation,12.48,$1.83B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/x,
UTX,United Technologies Corporation,93,$82.83B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/utx,
UNH,UnitedHealth Group Incorporated,119.98,$114.41B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh,
UTL,UNITIL Corporation,37.4,$522.67M,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/utl,
UNVR,Univar Inc.,18.61,$2.57B,2015,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/unvr,
UAM,Universal American Corp.,7.3,$613.62M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/uam,
UVV,Universal Corporation,54.06,$1.23B,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/uvv,
UHT,Universal Health Realty Income Trust,49.45,$658.33M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uht,
UHS,Universal Health Services Inc.,128.47,$12.72B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs,
UVE,UNIVERSAL INSURANCE HOLDINGS INC,34.75,$1.24B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uve,
UTI,Universal Technical Institute Inc,4.9,$118.28M,2003,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/uti,
UNM,Unum Group,33.06,$8.16B,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm,
UE,Urban Edge Properties,23.35,$2.32B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/ue,
UBA,Urstadt Biddle Properties Inc.,19.47,$698.38M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uba,
UBP,Urstadt Biddle Properties Inc.,18.6,$667.17M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ubp,
UBP^F,Urstadt Biddle Properties Inc.,26.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^f,
UBP^G,Urstadt Biddle Properties Inc.,26.069,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^g,
USAC,USA Compression Partners LP,17.95,$840.37M,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/usac,
USNA,USANA Health Sciences Inc.,125.55,$1.61B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/usna,
USDP,USD Partners LP,8.77,$185.08M,2014,Transportation,Railroads,http://www.nasdaq.com/symbol/usdp,
USG,USG Corporation,26.35,$3.83B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/usg,
BIF,USLIFE Income Fund Inc.,7.77,$198.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bif,
VFC,V.F. Corporation,72.93,$31.04B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc,
EGY,Vaalco Energy Inc,2.16,$125.87M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy,
MTN,Vail Resorts Inc.,108.89,$3.98B,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn,
VALE,VALE S.A.,4.79,$15.26B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale,
VALE.P,VALE S.A.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vale.p,
VRX,Valeant Pharmaceuticals International Inc.,177.56,$60.58B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx,
VLO,Valero Energy Corporation,63.75,$31.69B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo,
VLP,Valero Energy Partners LP,49.08,$2.92B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/vlp,
VHI,Valhi Inc.,2.65,$898.73M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi,
VR,Validus Holdings Ltd.,44.31,$3.67B,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/vr,
VLY,Valley National Bancorp,9.91,$2.31B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly,
VLY.WS,Valley National Bancorp,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws,
VLY^A,Valley National Bancorp,26.06,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly^a,
VMI,Valmont Industries Inc.,98.02,$2.28B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi,
VAL,Valspar Corporation (The),77.47,$6.16B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val,
VNTV,Vantiv Inc.,46.18,$8.74B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv,
VAR,Varian Medical Systems Inc.,77.08,$7.61B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var,
VGR,Vector Group Ltd.,23.85,$2.93B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr,
VVC,Vectren Corporation,44.85,$3.71B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc,
VEC,Vectrus Inc.,24.01,$253.53M,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec,
VEDL,Vedanta  Limited,6.82,$5.05B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl,
VEEV,Veeva Systems Inc.,25.91,$3.43B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev,
VTRB,Ventas Realty Limited Partnership // Ventas Capital Corporati,25.71,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb,
VTR,Ventas Inc.,56.97,$18.94B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr,
VER,VEREIT Inc.,8.34,$7.55B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver,
VER^F,VEREIT Inc.,24.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ver^f,
PAY,Verifone Systems Inc.,30.26,$3.48B,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay,
VRTV,Veritiv Corporation,41.73,$667.68M,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv,
VZ,Verizon Communications Inc.,44.7,$181.74B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz,
